"PPI _ 0 _ 0 _ 5","PPI _ 0 _ 0 _ 10","PPI _ 0 _ 0 _ 100","PPI _ 0 _ 0.5 _ 5","PPI _ 0 _ 0.5 _ 10","PPI _ 0 _ 0.5 _ 100","PPI _ 0 _ 1 _ 5","PPI _ 0 _ 1 _ 10","PPI _ 0 _ 1 _ 100","PPI _ 0.5 _ 0 _ 5","PPI _ 0.5 _ 0 _ 10","PPI _ 0.5 _ 0 _ 100","PPI _ 0.5 _ 0.5 _ 5","PPI _ 0.5 _ 0.5 _ 10","PPI _ 0.5 _ 0.5 _ 100","PPI _ 0.5 _ 1 _ 5","PPI _ 0.5 _ 1 _ 10","PPI _ 0.5 _ 1 _ 100","PPI _ 1 _ 0 _ 5","PPI _ 1 _ 0 _ 10","PPI _ 1 _ 0 _ 100","PPI _ 1 _ 0.5 _ 5","PPI _ 1 _ 0.5 _ 10","PPI _ 1 _ 0.5 _ 100","PPI _ 1 _ 1 _ 5","PPI _ 1 _ 1 _ 10","PPI _ 1 _ 1 _ 100","PPI _ 0 _ 0 _ 5","PPI _ 0 _ 0 _ 10","PPI _ 0 _ 0 _ 100","PPI _ 0 _ 0.5 _ 5","PPI _ 0 _ 0.5 _ 10","PPI _ 0 _ 0.5 _ 100","PPI _ 0 _ 1 _ 5","PPI _ 0 _ 1 _ 10","PPI _ 0 _ 1 _ 100","PPI _ 0.5 _ 0 _ 5","PPI _ 0.5 _ 0 _ 10","PPI _ 0.5 _ 0 _ 100","PPI _ 0.5 _ 0.5 _ 5","PPI _ 0.5 _ 0.5 _ 10","PPI _ 0.5 _ 0.5 _ 100","PPI _ 0.5 _ 1 _ 5","PPI _ 0.5 _ 1 _ 10","PPI _ 0.5 _ 1 _ 100","PPI _ 1 _ 0 _ 5","PPI _ 1 _ 0 _ 10","PPI _ 1 _ 0 _ 100","PPI _ 1 _ 0.5 _ 5","PPI _ 1 _ 0.5 _ 10","PPI _ 1 _ 0.5 _ 100","PPI _ 1 _ 1 _ 5","PPI _ 1 _ 1 _ 10","PPI _ 1 _ 1 _ 100"
8.35358979674272,8.35358979674268,8.35358979674269,35.6237686858692,47.8071220403822,47.3430229333279,58.6498925349994,77.873594066251,76.314618081683,16.6080536868123,20.6405463871129,20.8578810481234,38.6054011768387,51.1961913628844,50.6520134732727,58.7171551660749,77.9213406719136,76.314618081683,23.6390959198316,30.0490184695263,30.3638903485002,41.3598781368763,54.1644179329182,53.5471455489813,58.7847410395925,77.9693756351382,76.314618081683,8.35358979674272,8.35358979674268,8.35358979674269,35.6237686858692,47.8071220403822,47.3430229333279,58.6498925349994,77.873594066251,76.314618081683,16.6080536868123,20.6405463871129,20.8578810481234,38.6054011768387,51.1961913628844,50.6520134732727,58.7171551660749,77.9213406719136,76.314618081683,23.6390959198316,30.0490184695263,30.3638903485002,41.3598781368763,54.1644179329182,53.5471455489813,58.7847410395925,77.9693756351382,76.314618081683
44.3104712539271,44.3104712539271,44.3104712539271,60.2142377263205,70.2771184212633,70.2370477178506,72.5543669891434,87.7337509733883,87.1809679421472,51.7971514532458,55.9449913504585,56.3037167771127,62.952094838267,73.5118897118327,73.4769546447897,72.6187975186129,87.7674469939831,87.1809679421472,57.9918894398582,64.4434763238277,64.9726798381544,65.442530799836,76.271661191866,76.2328197532454,72.6834905792592,87.8013106069654,87.1809679421472,44.3104712539271,44.3104712539271,44.3104712539271,60.2142377263205,70.2771184212633,70.2370477178506,72.5543669891434,87.7337509733883,87.1809679421472,51.7971514532458,55.9449913504585,56.3037167771127,62.952094838267,73.5118897118327,73.4769546447897,72.6187975186129,87.7674469939831,87.1809679421472,57.9918894398582,64.4434763238277,64.9726798381544,65.442530799836,76.271661191866,76.2328197532454,72.6834905792592,87.8013106069654,87.1809679421472
-67.6186536577186,-67.6186536577185,-67.6186536577185,3.46075614998537,31.6128681259608,34.498971805974,50.3606408998449,80.3972948319963,81.2486665514905,-19.6704033676416,-0.733589246291264,4.68097204137518,20.2785249480145,49.1248800475396,52.6823439562703,50.7317155829583,80.6617035775796,81.2486665514905,18.6137974065988,45.391566733015,53.5223588773966,35.2846850929341,63.6106994390066,67.6202900417011,51.1039705714602,80.9271266672264,81.2486665514905,-67.6186536577186,-67.6186536577185,-67.6186536577185,3.46075614998537,31.6128681259608,34.498971805974,50.3606408998449,80.3972948319963,81.2486665514905,-19.6704033676416,-0.733589246291264,4.68097204137518,20.2785249480145,49.1248800475396,52.6823439562703,50.7317155829583,80.6617035775796,81.2486665514905,18.6137974065988,45.391566733015,53.5223588773966,35.2846850929341,63.6106994390066,67.6202900417011,51.1039705714602,80.9271266672264,81.2486665514905
-60.8839720201765,-60.8839720201765,-60.8839720201765,-4.88794659853481,16.3944579476553,14.9410665074569,38.7223662370841,67.2214081289512,63.1929391296407,-37.9810747236094,-26.8044607095043,-26.5016301340507,3.16513761794659,25.429755208711,23.604796921653,39.0045065115804,67.4333583799165,63.1929391296406,-19.3159504326052,-2.6275191069498,-2.35590356474579,10.4316727773124,33.0256913667894,30.8641784720026,39.2878039054132,67.6464146722395,63.1929391296407,-60.8839720201765,-60.8839720201765,-60.8839720201765,-4.88794659853481,16.3944579476553,14.9410665074569,38.7223662370841,67.2214081289512,63.1929391296407,-37.9810747236094,-26.8044607095043,-26.5016301340507,3.16513761794659,25.429755208711,23.604796921653,39.0045065115804,67.4333583799165,63.1929391296406,-19.3159504326052,-2.6275191069498,-2.35590356474579,10.4316727773124,33.0256913667894,30.8641784720026,39.2878039054132,67.6464146722395,63.1929391296407
13.1483787605385,13.1483787605385,13.1483787605385,37.9989830360109,49.3362857114554,48.7885328466035,59.5580205403018,78.1109248651799,76.5481164114175,19.551268406178,22.8315111145619,22.8668134041505,40.3360025968659,52.0509583151548,51.4067425665185,59.6076397874237,78.1457733478299,76.5481164114175,25.1219594793026,30.486897674881,30.5337741217229,42.5191421633854,54.468715338425,53.7419209977862,59.6575250575283,78.1808582775321,76.5481164114175,13.1483787605385,13.1483787605385,13.1483787605385,37.9989830360109,49.3362857114554,48.7885328466035,59.5580205403018,78.1109248651799,76.5481164114175,19.551268406178,22.8315111145619,22.8668134041505,40.3360025968659,52.0509583151548,51.4067425665185,59.6076397874237,78.1457733478299,76.5481164114175,25.1219594793026,30.486897674881,30.5337741217229,42.5191421633854,54.468715338425,53.7419209977862,59.6575250575283,78.1808582775321,76.5481164114175
-54.2464132294096,-54.2464132294096,-54.2464132294096,10.2404725993961,36.2314909593433,38.7679455564958,53.011303164305,81.2733480237751,81.95691652802,-11.1328150026013,6.03697578554175,10.8474270030753,25.375919563487,52.0376486078446,55.1658605520433,53.3457400886034,81.5101911475443,81.95691652802,23.3171957388777,47.6664442963623,54.888959797034,38.8866700102497,65.1224536099258,68.6483050962301,53.681247672102,81.7479474491783,81.95691652802,-54.2464132294096,-54.2464132294096,-54.2464132294096,10.2404725993961,36.2314909593433,38.7679455564958,53.011303164305,81.2733480237751,81.95691652802,-11.1328150026013,6.03697578554175,10.8474270030753,25.375919563487,52.0376486078446,55.1658605520433,53.3457400886034,81.5101911475443,81.95691652802,23.3171957388777,47.6664442963623,54.888959797034,38.8866700102497,65.1224536099258,68.6483050962301,53.681247672102,81.7479474491783,81.95691652802
10.7476058611813,10.7476058611813,10.7476058611813,36.6067263996523,48.2659127629795,47.6887912611714,58.8804568438038,77.756073537255,76.1132270713623,17.685079435702,21.2210935800885,21.2650696336257,39.1290087782217,51.1854869743714,50.502979202687,58.937615712788,77.7966658004636,76.1132270713623,23.6800209411787,29.411719156348,29.4658817720271,41.4769086468196,53.7711165355567,52.9977916652375,58.995069501717,77.8375227187414,76.1132270713623,10.7476058611813,10.7476058611813,10.7476058611813,36.6067263996523,48.2659127629795,47.6887912611714,58.8804568438038,77.756073537255,76.1132270713623,17.685079435702,21.2210935800885,21.2650696336257,39.1290087782217,51.1854869743714,50.502979202687,58.937615712788,77.7966658004636,76.1132270713623,23.6800209411787,29.411719156348,29.4658817720271,41.4769086468196,53.7711165355567,52.9977916652375,58.995069501717,77.8375227187414,76.1132270713623
-54.1711650569043,-54.1711650569043,-54.1711650569043,18.8557714512867,46.1066901844402,47.444241308109,64.671597151471,89.2698067748197,89.9000957709923,-0.184398863993421,18.680859872266,21.3274935994765,37.4974512909718,64.2124578480289,65.8717177015036,64.8548904211808,89.3302350838731,89.9000957709923,42.2012313105626,67.3206856682739,70.6250518527132,53.9699126660971,78.9237794464268,80.7823349220924,65.0382449056056,89.3907137335363,89.9000957709923,-54.1711650569043,-54.1711650569043,-54.1711650569043,18.8557714512867,46.1066901844402,47.444241308109,64.671597151471,89.2698067748197,89.9000957709923,-0.184398863993421,18.680859872266,21.3274935994765,37.4974512909718,64.2124578480289,65.8717177015036,64.8548904211808,89.3302350838731,89.9000957709923,42.2012313105626,67.3206856682739,70.6250518527132,53.9699126660971,78.9237794464268,80.7823349220924,65.0382449056056,89.3907137335363,89.9000957709923
-68.8825825142597,-68.8825825142597,-68.8825825142597,2.00831307295567,30.2441439302629,33.2767603459019,49.0081125320947,79.5580883034144,80.4303491040569,-21.5090195271905,-2.56649687368104,3.10993572342417,18.6523337625721,47.6988732513657,51.4359263273741,49.3969521752854,79.8418023122915,80.4303491040569,16.3844616957029,43.3177456132706,51.905218660522,33.5187149187351,62.1624584284174,66.3755560569753,49.7870780501872,80.126621913232,80.4303491040569,-68.8825825142597,-68.8825825142597,-68.8825825142597,2.00831307295567,30.2441439302629,33.2767603459019,49.0081125320947,79.5580883034144,80.4303491040569,-21.5090195271905,-2.56649687368104,3.10993572342417,18.6523337625721,47.6988732513657,51.4359263273741,49.3969521752854,79.8418023122915,80.4303491040569,16.3844616957029,43.3177456132706,51.905218660522,33.5187149187351,62.1624584284174,66.3755560569753,49.7870780501872,80.126621913232,80.4303491040569
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1
0,0,0,0.5,0.5,0.5,1,1,1,0,0,0,0.5,0.5,0.5,1,1,1,0,0,0,0.5,0.5,0.5,1,1,1,0,0,0,0.5,0.5,0.5,1,1,1,0,0,0,0.5,0.5,0.5,1,1,1,0,0,0,0.5,0.5,0.5,1,1,1
5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100,5,10,100
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
