"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
1856.33356534449,0,0,1916.52098464583,1,1,1916.52098464583,1,2,1916.52098464583,1,3,1916.52098464583,1,4,1916.52098464583,1,5,1916.52098464583,1,6,1916.52098464583,1,7,1916.52098464583,1,8,1916.52098464583,1,9,1916.52098464583,1,10,1916.52098464583,1,11,1916.52098464583,1,12,1916.52098464583,1,13,1916.52098464583,1,14,1916.52098464583,1,15,1916.52098464583,1,16,1916.52098464583,1,17,1916.52098464583,1,18,1916.52098464583,1,19,1916.52098464583,1,20,1916.52098464583,1,21,1916.52098464583,1,22,1916.52098464583,1,23,1916.52098464583,1,24,1916.52098464583,1,25,1916.52098464583,1,26,1916.52098464583,1,27
1870.98861265492,0,0,1924.29846500344,1,1,1924.29846500344,1,2,1924.29846500344,1,3,1924.29846500344,1,4,1924.29846500344,1,5,1924.29846500344,1,6,1924.29846500344,1,7,1924.29846500344,1,8,1924.29846500344,1,9,1924.29846500344,1,10,1924.29846500344,1,11,1924.29846500344,1,12,1924.29846500344,1,13,1924.29846500344,1,14,1924.29846500344,1,15,1924.29846500344,1,16,1924.29846500344,1,17,1924.29846500344,1,18,1924.29846500344,1,19,1924.29846500344,1,20,1924.29846500344,1,21,1924.29846500344,1,22,1924.29846500344,1,23,1924.29846500344,1,24,1924.29846500344,1,25,1924.29846500344,1,26,1924.29846500344,1,27
1886.20158099736,0,0,1932.64476027214,1,1,1932.64476027214,1,2,1932.64476027214,1,3,1932.64476027214,1,4,1932.64476027214,1,5,1932.64476027214,1,6,1932.64476027214,1,7,1932.64476027214,1,8,1932.64476027214,1,9,1932.64476027214,1,10,1932.64476027214,1,11,1932.64476027214,1,12,1932.64476027214,1,13,1932.64476027214,1,14,1932.64476027214,1,15,1932.64476027214,1,16,1932.64476027214,1,17,1932.64476027214,1,18,1932.64476027214,1,19,1932.64476027214,1,20,1932.64476027214,1,21,1932.64476027214,1,22,1932.64476027214,1,23,1932.64476027214,1,24,1932.64476027214,1,25,1932.64476027214,1,26,1932.64476027214,1,27
1901.79581626692,0,0,1941.39753572581,1,1,1941.39753572581,1,2,1941.39753572581,1,3,1941.39753572581,1,4,1941.39753572581,1,5,1941.39753572581,1,6,1941.39753572581,1,7,1941.39753572581,1,8,1941.39753572581,1,9,1941.39753572581,1,10,1941.39753572581,1,11,1941.39753572581,1,12,1941.39753572581,1,13,1941.39753572581,1,14,1941.39753572581,1,15,1941.39753572581,1,16,1941.39753572581,1,17,1941.39753572581,1,18,1941.39753572581,1,19,1941.39753572581,1,20,1941.39753572581,1,21,1941.39753572581,1,22,1941.39753572581,1,23,1941.39753572581,1,24,1941.39753572581,1,25,1941.39753572581,1,26,1941.39753572581,1,27
1917.64472653104,0,0,1950.35820066232,1,1,1950.35820066232,1,2,1950.35820066232,1,3,1950.35820066232,1,4,1950.35820066232,1,5,1950.35820066232,1,6,1950.35820066232,1,7,1950.35820066232,1,8,1950.35820066232,1,9,1950.35820066232,1,10,1950.35820066232,1,11,1950.35820066232,1,12,1950.35820066232,1,13,1950.35820066232,1,14,1950.35820066232,1,15,1950.35820066232,1,16,1950.35820066232,1,17,1950.35820066232,1,18,1950.35820066232,1,19,1950.35820066232,1,20,1950.35820066232,1,21,1950.35820066232,1,22,1950.35820066232,1,23,1950.35820066232,1,24,1950.35820066232,1,25,1950.35820066232,1,26,1950.35820066232,1,27
1933.56116055367,0,0,1959.29553875805,1,1,1959.29553875805,1,2,1959.29553875805,1,3,1959.29553875805,1,4,1959.29553875805,1,5,1959.29553875805,1,6,1959.29553875805,1,7,1959.29553875805,1,8,1959.29553875805,1,9,1959.29553875805,1,10,1959.29553875805,1,11,1959.29553875805,1,12,1959.29553875805,1,13,1959.29553875805,1,14,1959.29553875805,1,15,1959.29553875805,1,16,1959.29553875805,1,17,1959.29553875805,1,18,1959.29553875805,1,19,1959.29553875805,1,20,1959.29553875805,1,21,1959.29553875805,1,22,1959.29553875805,1,23,1959.29553875805,1,24,1959.29553875805,1,25,1959.29553875805,1,26,1959.29553875805,1,27
1949.34742002584,0,0,1968.03278355485,1,1,1968.03278355485,1,2,1968.03278355485,1,3,1968.03278355485,1,4,1968.03278355485,1,5,1968.03278355485,1,6,1968.03278355485,1,7,1968.03278355485,1,8,1968.03278355485,1,9,1968.03278355485,1,10,1968.03278355485,1,11,1968.03278355485,1,12,1968.03278355485,1,13,1968.03278355485,1,14,1968.03278355485,1,15,1968.03278355485,1,16,1968.03278355485,1,17,1968.03278355485,1,18,1968.03278355485,1,19,1968.03278355485,1,20,1968.03278355485,1,21,1968.03278355485,1,22,1968.03278355485,1,23,1968.03278355485,1,24,1968.03278355485,1,25,1968.03278355485,1,26,1968.03278355485,1,27
1964.81379610399,0,0,1976.39936141144,1,1,1976.39936141144,1,2,1976.39936141144,1,3,1976.39936141144,1,4,1976.39936141144,1,5,1976.39936141144,1,6,1976.39936141144,1,7,1976.39936141144,1,8,1976.39936141144,1,9,1976.39936141144,1,10,1976.39936141144,1,11,1976.39936141144,1,12,1976.39936141144,1,13,1976.39936141144,1,14,1976.39936141144,1,15,1976.39936141144,1,16,1976.39936141144,1,17,1976.39936141144,1,18,1976.39936141144,1,19,1976.39936141144,1,20,1976.39936141144,1,21,1976.39936141144,1,22,1976.39936141144,1,23,1976.39936141144,1,24,1976.39936141144,1,25,1976.39936141144,1,26,1976.39936141144,1,27
1979.88475494023,0,0,1984.33092074465,1,1,1984.33092074465,1,2,1984.33092074465,1,3,1984.33092074465,1,4,1984.33092074465,1,5,1984.33092074465,1,6,1984.33092074465,1,7,1984.33092074465,1,8,1984.33092074465,1,9,1984.33092074465,1,10,1984.33092074465,1,11,1984.33092074465,1,12,1984.33092074465,1,13,1984.33092074465,1,14,1984.33092074465,1,15,1984.33092074465,1,16,1984.33092074465,1,17,1984.33092074465,1,18,1984.33092074465,1,19,1984.33092074465,1,20,1984.33092074465,1,21,1984.33092074465,1,22,1984.33092074465,1,23,1984.33092074465,1,24,1984.33092074465,1,25,1984.33092074465,1,26,1984.33092074465,1,27
1994.56153743389,0,0,1991.83096263124,1,1,1991.83096263124,1,2,1991.83096263124,1,3,1991.83096263124,1,4,1991.83096263124,1,5,1991.83096263124,1,6,1991.83096263124,1,7,1991.83096263124,1,8,1991.83096263124,1,9,1991.83096263124,1,10,1991.83096263124,1,11,1991.83096263124,1,12,1991.83096263124,1,13,1991.83096263124,1,14,1991.83096263124,1,15,1991.83096263124,1,16,1991.83096263124,1,17,1991.83096263124,1,18,1991.83096263124,1,19,1991.83096263124,1,20,1991.83096263124,1,21,1991.83096263124,1,22,1991.83096263124,1,23,1991.83096263124,1,24,1991.83096263124,1,25,1991.83096263124,1,26,1991.83096263124,1,27
2008.9796174619,0,0,1999.02816467609,1,1,1999.02816467609,1,2,1999.02816467609,1,3,1999.02816467609,1,4,1999.02816467609,1,5,1999.02816467609,1,6,1999.02816467609,1,7,1999.02816467609,1,8,1999.02816467609,1,9,1999.02816467609,1,10,1999.02816467609,1,11,1999.02816467609,1,12,1999.02816467609,1,13,1999.02816467609,1,14,1999.02816467609,1,15,1999.02816467609,1,16,1999.02816467609,1,17,1999.02816467609,1,18,1999.02816467609,1,19,1999.02816467609,1,20,1999.02816467609,1,21,1999.02816467609,1,22,1999.02816467609,1,23,1999.02816467609,1,24,1999.02816467609,1,25,1999.02816467609,1,26,1999.02816467609,1,27
2023.42801665485,0,0,2006.15185214904,1,1,2006.15185214904,1,2,2006.15185214904,1,3,2006.15185214904,1,4,2006.15185214904,1,5,2006.15185214904,1,6,2006.15185214904,1,7,2006.15185214904,1,8,2006.15185214904,1,9,2006.15185214904,1,10,2006.15185214904,1,11,2006.15185214904,1,12,2006.15185214904,1,13,2006.15185214904,1,14,2006.15185214904,1,15,2006.15185214904,1,16,2006.15185214904,1,17,2006.15185214904,1,18,2006.15185214904,1,19,2006.15185214904,1,20,2006.15185214904,1,21,2006.15185214904,1,22,2006.15185214904,1,23,2006.15185214904,1,24,2006.15185214904,1,25,2006.15185214904,1,26,2006.15185214904,1,27
2038.26947878238,0,0,2013.48425379497,1,1,2013.48425379497,1,2,2013.48425379497,1,3,2013.48425379497,1,4,2013.48425379497,1,5,2013.48425379497,1,6,2013.48425379497,1,7,2013.48425379497,1,8,2013.48425379497,1,9,2013.48425379497,1,10,2013.48425379497,1,11,2013.48425379497,1,12,2013.48425379497,1,13,2013.48425379497,1,14,2013.48425379497,1,15,2013.48425379497,1,16,2013.48425379497,1,17,2013.48425379497,1,18,2013.48425379497,1,19,2013.48425379497,1,20,2013.48425379497,1,21,2013.48425379497,1,22,2013.48425379497,1,23,2013.48425379497,1,24,2013.48425379497,1,25,2013.48425379497,1,26,2013.48425379497,1,27
2053.82555421952,0,0,2021.3045500508,1,1,2021.3045500508,1,2,2021.3045500508,1,3,2021.3045500508,1,4,2021.3045500508,1,5,2021.3045500508,1,6,2021.3045500508,1,7,2021.3045500508,1,8,2021.3045500508,1,9,2021.3045500508,1,10,2021.3045500508,1,11,2021.3045500508,1,12,2021.3045500508,1,13,2021.3045500508,1,14,2021.3045500508,1,15,2021.3045500508,1,16,2021.3045500508,1,17,2021.3045500508,1,18,2021.3045500508,1,19,2021.3045500508,1,20,2021.3045500508,1,21,2021.3045500508,1,22,2021.3045500508,1,23,2021.3045500508,1,24,2021.3045500508,1,25,2021.3045500508,1,26,2021.3045500508,1,27
2070.44128332726,0,0,2029.85491199796,1,1,2029.85491199796,1,2,2029.85491199796,1,3,2029.85491199796,1,4,2029.85491199796,1,5,2029.85491199796,1,6,2029.85491199796,1,7,2029.85491199796,1,8,2029.85491199796,1,9,2029.85491199796,1,10,2029.85491199796,1,11,2029.85491199796,1,12,2029.85491199796,1,13,2029.85491199796,1,14,2029.85491199796,1,15,2029.85491199796,1,16,2029.85491199796,1,17,2029.85491199796,1,18,2029.85491199796,1,19,2029.85491199796,1,20,2029.85491199796,1,21,2029.85491199796,1,22,2029.85491199796,1,23,2029.85491199796,1,24,2029.85491199796,1,25,2029.85491199796,1,26,2029.85491199796,1,27
2088.63700285422,0,0,2039.53264730565,1,1,2039.53264730565,1,2,2039.53264730565,1,3,2039.53264730565,1,4,2039.53264730565,1,5,2039.53264730565,1,6,2039.53264730565,1,7,2039.53264730565,1,8,2039.53264730565,1,9,2039.53264730565,1,10,2039.53264730565,1,11,2039.53264730565,1,12,2039.53264730565,1,13,2039.53264730565,1,14,2039.53264730565,1,15,2039.53264730565,1,16,2039.53264730565,1,17,2039.53264730565,1,18,2039.53264730565,1,19,2039.53264730565,1,20,2039.53264730565,1,21,2039.53264730565,1,22,2039.53264730565,1,23,2039.53264730565,1,24,2039.53264730565,1,25,2039.53264730565,1,26,2039.53264730565,1,27
2109.0495651992,0,0,2050.8827423904,1,1,2050.8827423904,1,2,2050.8827423904,1,3,2050.8827423904,1,4,2050.8827423904,1,5,2050.8827423904,1,6,2050.8827423904,1,7,2050.8827423904,1,8,2050.8827423904,1,9,2050.8827423904,1,10,2050.8827423904,1,11,2050.8827423904,1,12,2050.8827423904,1,13,2050.8827423904,1,14,2050.8827423904,1,15,2050.8827423904,1,16,2050.8827423904,1,17,2050.8827423904,1,18,2050.8827423904,1,19,2050.8827423904,1,20,2050.8827423904,1,21,2050.8827423904,1,22,2050.8827423904,1,23,2050.8827423904,1,24,2050.8827423904,1,25,2050.8827423904,1,26,2050.8827423904,1,27
2132.37299619774,0,0,2064.48421544459,1,1,2064.48421544459,1,2,2064.48421544459,1,3,2064.48421544459,1,4,2064.48421544459,1,5,2064.48421544459,1,6,2064.48421544459,1,7,2064.48421544459,1,8,2064.48421544459,1,9,2064.48421544459,1,10,2064.48421544459,1,11,2064.48421544459,1,12,2064.48421544459,1,13,2064.48421544459,1,14,2064.48421544459,1,15,2064.48421544459,1,16,2064.48421544459,1,17,2064.48421544459,1,18,2064.48421544459,1,19,2064.48421544459,1,20,2064.48421544459,1,21,2064.48421544459,1,22,2064.48421544459,1,23,2064.48421544459,1,24,2064.48421544459,1,25,2064.48421544459,1,26,2064.48421544459,1,27
2160.40291309709,0,0,2081.92268621365,1,1,2081.92268621365,1,2,2081.92268621365,1,3,2081.92268621365,1,4,2081.92268621365,1,5,2081.92268621365,1,6,2081.92268621365,1,7,2081.92268621365,1,8,2081.92268621365,1,9,2081.92268621365,1,10,2081.92268621365,1,11,2081.92268621365,1,12,2081.92268621365,1,13,2081.92268621365,1,14,2081.92268621365,1,15,2081.92268621365,1,16,2081.92268621365,1,17,2081.92268621365,1,18,2081.92268621365,1,19,2081.92268621365,1,20,2081.92268621365,1,21,2081.92268621365,1,22,2081.92268621365,1,23,2081.92268621365,1,24,2081.92268621365,1,25,2081.92268621365,1,26,2081.92268621365,1,27
2184.69083440934,0,0,2095.5545426068,1,1,2095.5545426068,1,2,2095.5545426068,1,3,2095.5545426068,1,4,2095.5545426068,1,5,2095.5545426068,1,6,2095.5545426068,1,7,2095.5545426068,1,8,2095.5545426068,1,9,2095.5545426068,1,10,2095.5545426068,1,11,2095.5545426068,1,12,2095.5545426068,1,13,2095.5545426068,1,14,2095.5545426068,1,15,2095.5545426068,1,16,2095.5545426068,1,17,2095.5545426068,1,18,2095.5545426068,1,19,2095.5545426068,1,20,2095.5545426068,1,21,2095.5545426068,1,22,2095.5545426068,1,23,2095.5545426068,1,24,2095.5545426068,1,25,2095.5545426068,1,26,2095.5545426068,1,27
2199.77479652743,0,0,2100.83960932423,1,1,2100.83960932423,1,2,2100.83960932423,1,3,2100.83960932423,1,4,2100.83960932423,1,5,2100.83960932423,1,6,2100.83960932423,1,7,2100.83960932423,1,8,2100.83960932423,1,9,2100.83960932423,1,10,2100.83960932423,1,11,2100.83960932423,1,12,2100.83960932423,1,13,2100.83960932423,1,14,2100.83960932423,1,15,2100.83960932423,1,16,2100.83960932423,1,17,2100.83960932423,1,18,2100.83960932423,1,19,2100.83960932423,1,20,2100.83960932423,1,21,2100.83960932423,1,22,2100.83960932423,1,23,2100.83960932423,1,24,2100.83960932423,1,25,2100.83960932423,1,26,2100.83960932423,1,27
2212.83179670797,0,0,2104.40468422664,1,1,2104.40468422664,1,2,2104.40468422664,1,3,2104.40468422664,1,4,2104.40468422664,1,5,2104.40468422664,1,6,2104.40468422664,1,7,2104.40468422664,1,8,2104.40468422664,1,9,2104.40468422664,1,10,2104.40468422664,1,11,2104.40468422664,1,12,2104.40468422664,1,13,2104.40468422664,1,14,2104.40468422664,1,15,2104.40468422664,1,16,2104.40468422664,1,17,2104.40468422664,1,18,2104.40468422664,1,19,2104.40468422664,1,20,2104.40468422664,1,21,2104.40468422664,1,22,2104.40468422664,1,23,2104.40468422664,1,24,2104.40468422664,1,25,2104.40468422664,1,26,2104.40468422664,1,27
2223.65972877071,0,0,2106.13791351677,1,1,2106.13791351677,1,2,2106.13791351677,1,3,2106.13791351677,1,4,2106.13791351677,1,5,2106.13791351677,1,6,2106.13791351677,1,7,2106.13791351677,1,8,2106.13791351677,1,9,2106.13791351677,1,10,2106.13791351677,1,11,2106.13791351677,1,12,2106.13791351677,1,13,2106.13791351677,1,14,2106.13791351677,1,15,2106.13791351677,1,16,2106.13791351677,1,17,2106.13791351677,1,18,2106.13791351677,1,19,2106.13791351677,1,20,2106.13791351677,1,21,2106.13791351677,1,22,2106.13791351677,1,23,2106.13791351677,1,24,2106.13791351677,1,25,2106.13791351677,1,26,2106.13791351677,1,27
2232.00577749175,0,0,2105.89144377455,1,1,2105.89144377455,1,2,2105.89144377455,1,3,2105.89144377455,1,4,2105.89144377455,1,5,2105.89144377455,1,6,2105.89144377455,1,7,2105.89144377455,1,8,2105.89144377455,1,9,2105.89144377455,1,10,2105.89144377455,1,11,2105.89144377455,1,12,2105.89144377455,1,13,2105.89144377455,1,14,2105.89144377455,1,15,2105.89144377455,1,16,2105.89144377455,1,17,2105.89144377455,1,18,2105.89144377455,1,19,2105.89144377455,1,20,2105.89144377455,1,21,2105.89144377455,1,22,2105.89144377455,1,23,2105.89144377455,1,24,2105.89144377455,1,25,2105.89144377455,1,26,2105.89144377455,1,27
2237.52733837643,0,0,2103.43485065738,1,1,2103.43485065738,1,2,2103.43485065738,1,3,2103.43485065738,1,4,2103.43485065738,1,5,2103.43485065738,1,6,2103.43485065738,1,7,2103.43485065738,1,8,2103.43485065738,1,9,2103.43485065738,1,10,2103.43485065738,1,11,2103.43485065738,1,12,2103.43485065738,1,13,2103.43485065738,1,14,2103.43485065738,1,15,2103.43485065738,1,16,2103.43485065738,1,17,2103.43485065738,1,18,2103.43485065738,1,19,2103.43485065738,1,20,2103.43485065738,1,21,2103.43485065738,1,22,2103.43485065738,1,23,2103.43485065738,1,24,2103.43485065738,1,25,2103.43485065738,1,26,2103.43485065738,1,27
2240.10545692628,0,0,2098.76914809534,1,1,2098.76914809534,1,2,2098.76914809534,1,3,2098.76914809534,1,4,2098.76914809534,1,5,2098.76914809534,1,6,2098.76914809534,1,7,2098.76914809534,1,8,2098.76914809534,1,9,2098.76914809534,1,10,2098.76914809534,1,11,2098.76914809534,1,12,2098.76914809534,1,13,2098.76914809534,1,14,2098.76914809534,1,15,2098.76914809534,1,16,2098.76914809534,1,17,2098.76914809534,1,18,2098.76914809534,1,19,2098.76914809534,1,20,2098.76914809534,1,21,2098.76914809534,1,22,2098.76914809534,1,23,2098.76914809534,1,24,2098.76914809534,1,25,2098.76914809534,1,26,2098.76914809534,1,27
2239.47575189718,0,0,2091.74047722865,1,1,2091.74047722865,1,2,2091.74047722865,1,3,2091.74047722865,1,4,2091.74047722865,1,5,2091.74047722865,1,6,2091.74047722865,1,7,2091.74047722865,1,8,2091.74047722865,1,9,2091.74047722865,1,10,2091.74047722865,1,11,2091.74047722865,1,12,2091.74047722865,1,13,2091.74047722865,1,14,2091.74047722865,1,15,2091.74047722865,1,16,2091.74047722865,1,17,2091.74047722865,1,18,2091.74047722865,1,19,2091.74047722865,1,20,2091.74047722865,1,21,2091.74047722865,1,22,2091.74047722865,1,23,2091.74047722865,1,24,2091.74047722865,1,25,2091.74047722865,1,26,2091.74047722865,1,27
2235.25989573197,0,0,2082.07981252663,1,1,2082.07981252663,1,2,2082.07981252663,1,3,2082.07981252663,1,4,2082.07981252663,1,5,2082.07981252663,1,6,2082.07981252663,1,7,2082.07981252663,1,8,2082.07981252663,1,9,2082.07981252663,1,10,2082.07981252663,1,11,2082.07981252663,1,12,2082.07981252663,1,13,2082.07981252663,1,14,2082.07981252663,1,15,2082.07981252663,1,16,2082.07981252663,1,17,2082.07981252663,1,18,2082.07981252663,1,19,2082.07981252663,1,20,2082.07981252663,1,21,2082.07981252663,1,22,2082.07981252663,1,23,2082.07981252663,1,24,2082.07981252663,1,25,2082.07981252663,1,26,2082.07981252663,1,27
2225.39475629324,0,0,2068.26893939595,1,1,2068.26893939595,1,2,2068.26893939595,1,3,2068.26893939595,1,4,2068.26893939595,1,5,2068.26893939595,1,6,2068.26893939595,1,7,2068.26893939595,1,8,2068.26893939595,1,9,2068.26893939595,1,10,2068.26893939595,1,11,2068.26893939595,1,12,2068.26893939595,1,13,2068.26893939595,1,14,2068.26893939595,1,15,2068.26893939595,1,16,2068.26893939595,1,17,2068.26893939595,1,18,2068.26893939595,1,19,2068.26893939595,1,20,2068.26893939595,1,21,2068.26893939595,1,22,2068.26893939595,1,23,2068.26893939595,1,24,2068.26893939595,1,25,2068.26893939595,1,26,2068.26893939595,1,27
2216.32262649466,0,0,2056.10944735936,1,1,2056.10944735936,1,2,2056.10944735936,1,3,2056.10944735936,1,4,2056.10944735936,1,5,2056.10944735936,1,6,2056.10944735936,1,7,2056.10944735936,1,8,2056.10944735936,1,9,2056.10944735936,1,10,2056.10944735936,1,11,2056.10944735936,1,12,2056.10944735936,1,13,2056.10944735936,1,14,2056.10944735936,1,15,2056.10944735936,1,16,2056.10944735936,1,17,2056.10944735936,1,18,2056.10944735936,1,19,2056.10944735936,1,20,2056.10944735936,1,21,2056.10944735936,1,22,2056.10944735936,1,23,2056.10944735936,1,24,2056.10944735936,1,25,2056.10944735936,1,26,2056.10944735936,1,27
2212.4656044232,0,0,2049.12120425445,1,1,2049.12120425445,1,2,2049.12120425445,1,3,2049.12120425445,1,4,2049.12120425445,1,5,2049.12120425445,1,6,2049.12120425445,1,7,2049.12120425445,1,8,2049.12120425445,1,9,2049.12120425445,1,10,2049.12120425445,1,11,2049.12120425445,1,12,2049.12120425445,1,13,2049.12120425445,1,14,2049.12120425445,1,15,2049.12120425445,1,16,2049.12120425445,1,17,2049.12120425445,1,18,2049.12120425445,1,19,2049.12120425445,1,20,2049.12120425445,1,21,2049.12120425445,1,22,2049.12120425445,1,23,2049.12120425445,1,24,2049.12120425445,1,25,2049.12120425445,1,26,2049.12120425445,1,27
2208.10629341677,0,0,2042.17000296024,1,1,2042.17000296024,1,2,2042.17000296024,1,3,2042.17000296024,1,4,2042.17000296024,1,5,2042.17000296024,1,6,2042.17000296024,1,7,2042.17000296024,1,8,2042.17000296024,1,9,2042.17000296024,1,10,2042.17000296024,1,11,2042.17000296024,1,12,2042.17000296024,1,13,2042.17000296024,1,14,2042.17000296024,1,15,2042.17000296024,1,16,2042.17000296024,1,17,2042.17000296024,1,18,2042.17000296024,1,19,2042.17000296024,1,20,2042.17000296024,1,21,2042.17000296024,1,22,2042.17000296024,1,23,2042.17000296024,1,24,2042.17000296024,1,25,2042.17000296024,1,26,2042.17000296024,1,27
2203.19411963736,0,0,2035.21121425514,1,1,2035.21121425514,1,2,2035.21121425514,1,3,2035.21121425514,1,4,2035.21121425514,1,5,2035.21121425514,1,6,2035.21121425514,1,7,2035.21121425514,1,8,2035.21121425514,1,9,2035.21121425514,1,10,2035.21121425514,1,11,2035.21121425514,1,12,2035.21121425514,1,13,2035.21121425514,1,14,2035.21121425514,1,15,2035.21121425514,1,16,2035.21121425514,1,17,2035.21121425514,1,18,2035.21121425514,1,19,2035.21121425514,1,20,2035.21121425514,1,21,2035.21121425514,1,22,2035.21121425514,1,23,2035.21121425514,1,24,2035.21121425514,1,25,2035.21121425514,1,26,2035.21121425514,1,27
2197.68196080183,0,0,2028.19838812685,1,1,2028.19838812685,1,2,2028.19838812685,1,3,2028.19838812685,1,4,2028.19838812685,1,5,2028.19838812685,1,6,2028.19838812685,1,7,2028.19838812685,1,8,2028.19838812685,1,9,2028.19838812685,1,10,2028.19838812685,1,11,2028.19838812685,1,12,2028.19838812685,1,13,2028.19838812685,1,14,2028.19838812685,1,15,2028.19838812685,1,16,2028.19838812685,1,17,2028.19838812685,1,18,2028.19838812685,1,19,2028.19838812685,1,20,2028.19838812685,1,21,2028.19838812685,1,22,2028.19838812685,1,23,2028.19838812685,1,24,2028.19838812685,1,25,2028.19838812685,1,26,2028.19838812685,1,27
2191.47084862089,0,0,2021.02716347638,1,1,2021.02716347638,1,2,2021.02716347638,1,3,2021.02716347638,1,4,2021.02716347638,1,5,2021.02716347638,1,6,2021.02716347638,1,7,2021.02716347638,1,8,2021.02716347638,1,9,2021.02716347638,1,10,2021.02716347638,1,11,2021.02716347638,1,12,2021.02716347638,1,13,2021.02716347638,1,14,2021.02716347638,1,15,2021.02716347638,1,16,2021.02716347638,1,17,2021.02716347638,1,18,2021.02716347638,1,19,2021.02716347638,1,20,2021.02716347638,1,21,2021.02716347638,1,22,2021.02716347638,1,23,2021.02716347638,1,24,2021.02716347638,1,25,2021.02716347638,1,26,2021.02716347638,1,27
2184.79358020397,0,0,2013.91945687893,1,1,2013.91945687893,1,2,2013.91945687893,1,3,2013.91945687893,1,4,2013.91945687893,1,5,2013.91945687893,1,6,2013.91945687893,1,7,2013.91945687893,1,8,2013.91945687893,1,9,2013.91945687893,1,10,2013.91945687893,1,11,2013.91945687893,1,12,2013.91945687893,1,13,2013.91945687893,1,14,2013.91945687893,1,15,2013.91945687893,1,16,2013.91945687893,1,17,2013.91945687893,1,18,2013.91945687893,1,19,2013.91945687893,1,20,2013.91945687893,1,21,2013.91945687893,1,22,2013.91945687893,1,23,2013.91945687893,1,24,2013.91945687893,1,25,2013.91945687893,1,26,2013.91945687893,1,27
2177.72151243598,0,0,2006.92792653293,1,1,2006.92792653293,1,2,2006.92792653293,1,3,2006.92792653293,1,4,2006.92792653293,1,5,2006.92792653293,1,6,2006.92792653293,1,7,2006.92792653293,1,8,2006.92792653293,1,9,2006.92792653293,1,10,2006.92792653293,1,11,2006.92792653293,1,12,2006.92792653293,1,13,2006.92792653293,1,14,2006.92792653293,1,15,2006.92792653293,1,16,2006.92792653293,1,17,2006.92792653293,1,18,2006.92792653293,1,19,2006.92792653293,1,20,2006.92792653293,1,21,2006.92792653293,1,22,2006.92792653293,1,23,2006.92792653293,1,24,2006.92792653293,1,25,2006.92792653293,1,26,2006.92792653293,1,27
