"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
2170.23034822481,0,0,2000.00767555278,1,1,2000.00767555278,1,2,2000.00767555278,1,3,2000.00767555278,1,4,2000.00767555278,1,5,2000.00767555278,1,6,2000.00767555278,1,7,2000.00767555278,1,8,2000.00767555278,1,9,2000.00767555278,1,10,2000.00767555278,1,11,2000.00767555278,1,12,2000.00767555278,1,13,2000.00767555278,1,14,2000.00767555278,1,15,2000.00767555278,1,16,2000.00767555278,1,17,2000.00767555278,1,18,2000.00767555278,1,19,2000.00767555278,1,20,2000.00767555278,1,21,2000.00767555278,1,22,2000.00767555278,1,23,2000.00767555278,1,24,2000.00767555278,1,25,2000.00767555278,1,26,2000.00767555278,1,27
2162.2868681326,0,0,1993.10445724032,1,1,1993.10445724032,1,2,1993.10445724032,1,3,1993.10445724032,1,4,1993.10445724032,1,5,1993.10445724032,1,6,1993.10445724032,1,7,1993.10445724032,1,8,1993.10445724032,1,9,1993.10445724032,1,10,1993.10445724032,1,11,1993.10445724032,1,12,1993.10445724032,1,13,1993.10445724032,1,14,1993.10445724032,1,15,1993.10445724032,1,16,1993.10445724032,1,17,1993.10445724032,1,18,1993.10445724032,1,19,1993.10445724032,1,20,1993.10445724032,1,21,1993.10445724032,1,22,1993.10445724032,1,23,1993.10445724032,1,24,1993.10445724032,1,25,1993.10445724032,1,26,1993.10445724032,1,27
2153.77107411914,0,0,1986.07762650218,1,1,1986.07762650218,1,2,1986.07762650218,1,3,1986.07762650218,1,4,1986.07762650218,1,5,1986.07762650218,1,6,1986.07762650218,1,7,1986.07762650218,1,8,1986.07762650218,1,9,1986.07762650218,1,10,1986.07762650218,1,11,1986.07762650218,1,12,1986.07762650218,1,13,1986.07762650218,1,14,1986.07762650218,1,15,1986.07762650218,1,16,1986.07762650218,1,17,1986.07762650218,1,18,1986.07762650218,1,19,1986.07762650218,1,20,1986.07762650218,1,21,1986.07762650218,1,22,1986.07762650218,1,23,1986.07762650218,1,24,1986.07762650218,1,25,1986.07762650218,1,26,1986.07762650218,1,27
2145.09104952956,0,0,1979.28232952715,1,1,1979.28232952715,1,2,1979.28232952715,1,3,1979.28232952715,1,4,1979.28232952715,1,5,1979.28232952715,1,6,1979.28232952715,1,7,1979.28232952715,1,8,1979.28232952715,1,9,1979.28232952715,1,10,1979.28232952715,1,11,1979.28232952715,1,12,1979.28232952715,1,13,1979.28232952715,1,14,1979.28232952715,1,15,1979.28232952715,1,16,1979.28232952715,1,17,1979.28232952715,1,18,1979.28232952715,1,19,1979.28232952715,1,20,1979.28232952715,1,21,1979.28232952715,1,22,1979.28232952715,1,23,1979.28232952715,1,24,1979.28232952715,1,25,1979.28232952715,1,26,1979.28232952715,1,27
2136.38310730523,0,0,1972.80765838087,1,1,1972.80765838087,1,2,1972.80765838087,1,3,1972.80765838087,1,4,1972.80765838087,1,5,1972.80765838087,1,6,1972.80765838087,1,7,1972.80765838087,1,8,1972.80765838087,1,9,1972.80765838087,1,10,1972.80765838087,1,11,1972.80765838087,1,12,1972.80765838087,1,13,1972.80765838087,1,14,1972.80765838087,1,15,1972.80765838087,1,16,1972.80765838087,1,17,1972.80765838087,1,18,1972.80765838087,1,19,1972.80765838087,1,20,1972.80765838087,1,21,1972.80765838087,1,22,1972.80765838087,1,23,1972.80765838087,1,24,1972.80765838087,1,25,1972.80765838087,1,26,1972.80765838087,1,27
2127.62615495584,0,0,1966.59399452601,1,1,1966.59399452601,1,2,1966.59399452601,1,3,1966.59399452601,1,4,1966.59399452601,1,5,1966.59399452601,1,6,1966.59399452601,1,7,1966.59399452601,1,8,1966.59399452601,1,9,1966.59399452601,1,10,1966.59399452601,1,11,1966.59399452601,1,12,1966.59399452601,1,13,1966.59399452601,1,14,1966.59399452601,1,15,1966.59399452601,1,16,1966.59399452601,1,17,1966.59399452601,1,18,1966.59399452601,1,19,1966.59399452601,1,20,1966.59399452601,1,21,1966.59399452601,1,22,1966.59399452601,1,23,1966.59399452601,1,24,1966.59399452601,1,25,1966.59399452601,1,26,1966.59399452601,1,27
2118.78470882318,0,0,1960.57178540527,1,1,1960.57178540527,1,2,1960.57178540527,1,3,1960.57178540527,1,4,1960.57178540527,1,5,1960.57178540527,1,6,1960.57178540527,1,7,1960.57178540527,1,8,1960.57178540527,1,9,1960.57178540527,1,10,1960.57178540527,1,11,1960.57178540527,1,12,1960.57178540527,1,13,1960.57178540527,1,14,1960.57178540527,1,15,1960.57178540527,1,16,1960.57178540527,1,17,1960.57178540527,1,18,1960.57178540527,1,19,1960.57178540527,1,20,1960.57178540527,1,21,1960.57178540527,1,22,1960.57178540527,1,23,1960.57178540527,1,24,1960.57178540527,1,25,1960.57178540527,1,26,1960.57178540527,1,27
2109.72082652816,0,0,1954.57712546171,1,1,1954.57712546171,1,2,1954.57712546171,1,3,1954.57712546171,1,4,1954.57712546171,1,5,1954.57712546171,1,6,1954.57712546171,1,7,1954.57712546171,1,8,1954.57712546171,1,9,1954.57712546171,1,10,1954.57712546171,1,11,1954.57712546171,1,12,1954.57712546171,1,13,1954.57712546171,1,14,1954.57712546171,1,15,1954.57712546171,1,16,1954.57712546171,1,17,1954.57712546171,1,18,1954.57712546171,1,19,1954.57712546171,1,20,1954.57712546171,1,21,1954.57712546171,1,22,1954.57712546171,1,23,1954.57712546171,1,24,1954.57712546171,1,25,1954.57712546171,1,26,1954.57712546171,1,27
2100.93425214055,0,0,1949.02684369247,1,1,1949.02684369247,1,2,1949.02684369247,1,3,1949.02684369247,1,4,1949.02684369247,1,5,1949.02684369247,1,6,1949.02684369247,1,7,1949.02684369247,1,8,1949.02684369247,1,9,1949.02684369247,1,10,1949.02684369247,1,11,1949.02684369247,1,12,1949.02684369247,1,13,1949.02684369247,1,14,1949.02684369247,1,15,1949.02684369247,1,16,1949.02684369247,1,17,1949.02684369247,1,18,1949.02684369247,1,19,1949.02684369247,1,20,1949.02684369247,1,21,1949.02684369247,1,22,1949.02684369247,1,23,1949.02684369247,1,24,1949.02684369247,1,25,1949.02684369247,1,26,1949.02684369247,1,27
2092.57182730925,0,0,1944.01009000643,1,1,1944.01009000643,1,2,1944.01009000643,1,3,1944.01009000643,1,4,1944.01009000643,1,5,1944.01009000643,1,6,1944.01009000643,1,7,1944.01009000643,1,8,1944.01009000643,1,9,1944.01009000643,1,10,1944.01009000643,1,11,1944.01009000643,1,12,1944.01009000643,1,13,1944.01009000643,1,14,1944.01009000643,1,15,1944.01009000643,1,16,1944.01009000643,1,17,1944.01009000643,1,18,1944.01009000643,1,19,1944.01009000643,1,20,1944.01009000643,1,21,1944.01009000643,1,22,1944.01009000643,1,23,1944.01009000643,1,24,1944.01009000643,1,25,1944.01009000643,1,26,1944.01009000643,1,27
2084.59125542582,0,0,1939.4489102733,1,1,1939.4489102733,1,2,1939.4489102733,1,3,1939.4489102733,1,4,1939.4489102733,1,5,1939.4489102733,1,6,1939.4489102733,1,7,1939.4489102733,1,8,1939.4489102733,1,9,1939.4489102733,1,10,1939.4489102733,1,11,1939.4489102733,1,12,1939.4489102733,1,13,1939.4489102733,1,14,1939.4489102733,1,15,1939.4489102733,1,16,1939.4489102733,1,17,1939.4489102733,1,18,1939.4489102733,1,19,1939.4489102733,1,20,1939.4489102733,1,21,1939.4489102733,1,22,1939.4489102733,1,23,1939.4489102733,1,24,1939.4489102733,1,25,1939.4489102733,1,26,1939.4489102733,1,27
2076.94199666887,0,0,1935.26314813377,1,1,1935.26314813377,1,2,1935.26314813377,1,3,1935.26314813377,1,4,1935.26314813377,1,5,1935.26314813377,1,6,1935.26314813377,1,7,1935.26314813377,1,8,1935.26314813377,1,9,1935.26314813377,1,10,1935.26314813377,1,11,1935.26314813377,1,12,1935.26314813377,1,13,1935.26314813377,1,14,1935.26314813377,1,15,1935.26314813377,1,16,1935.26314813377,1,17,1935.26314813377,1,18,1935.26314813377,1,19,1935.26314813377,1,20,1935.26314813377,1,21,1935.26314813377,1,22,1935.26314813377,1,23,1935.26314813377,1,24,1935.26314813377,1,25,1935.26314813377,1,26,1935.26314813377,1,27
2069.48926883064,0,0,1931.29858417087,1,1,1931.29858417087,1,2,1931.29858417087,1,3,1931.29858417087,1,4,1931.29858417087,1,5,1931.29858417087,1,6,1931.29858417087,1,7,1931.29858417087,1,8,1931.29858417087,1,9,1931.29858417087,1,10,1931.29858417087,1,11,1931.29858417087,1,12,1931.29858417087,1,13,1931.29858417087,1,14,1931.29858417087,1,15,1931.29858417087,1,16,1931.29858417087,1,17,1931.29858417087,1,18,1931.29858417087,1,19,1931.29858417087,1,20,1931.29858417087,1,21,1931.29858417087,1,22,1931.29858417087,1,23,1931.29858417087,1,24,1931.29858417087,1,25,1931.29858417087,1,26,1931.29858417087,1,27
2062.67638614895,0,0,1927.9190031176,1,1,1927.9190031176,1,2,1927.9190031176,1,3,1927.9190031176,1,4,1927.9190031176,1,5,1927.9190031176,1,6,1927.9190031176,1,7,1927.9190031176,1,8,1927.9190031176,1,9,1927.9190031176,1,10,1927.9190031176,1,11,1927.9190031176,1,12,1927.9190031176,1,13,1927.9190031176,1,14,1927.9190031176,1,15,1927.9190031176,1,16,1927.9190031176,1,17,1927.9190031176,1,18,1927.9190031176,1,19,1927.9190031176,1,20,1927.9190031176,1,21,1927.9190031176,1,22,1927.9190031176,1,23,1927.9190031176,1,24,1927.9190031176,1,25,1927.9190031176,1,26,1927.9190031176,1,27
2056.59040806268,0,0,1925.16969726716,1,1,1925.16969726716,1,2,1925.16969726716,1,3,1925.16969726716,1,4,1925.16969726716,1,5,1925.16969726716,1,6,1925.16969726716,1,7,1925.16969726716,1,8,1925.16969726716,1,9,1925.16969726716,1,10,1925.16969726716,1,11,1925.16969726716,1,12,1925.16969726716,1,13,1925.16969726716,1,14,1925.16969726716,1,15,1925.16969726716,1,16,1925.16969726716,1,17,1925.16969726716,1,18,1925.16969726716,1,19,1925.16969726716,1,20,1925.16969726716,1,21,1925.16969726716,1,22,1925.16969726716,1,23,1925.16969726716,1,24,1925.16969726716,1,25,1925.16969726716,1,26,1925.16969726716,1,27
2051.15284390374,0,0,1922.95490070445,1,1,1922.95490070445,1,2,1922.95490070445,1,3,1922.95490070445,1,4,1922.95490070445,1,5,1922.95490070445,1,6,1922.95490070445,1,7,1922.95490070445,1,8,1922.95490070445,1,9,1922.95490070445,1,10,1922.95490070445,1,11,1922.95490070445,1,12,1922.95490070445,1,13,1922.95490070445,1,14,1922.95490070445,1,15,1922.95490070445,1,16,1922.95490070445,1,17,1922.95490070445,1,18,1922.95490070445,1,19,1922.95490070445,1,20,1922.95490070445,1,21,1922.95490070445,1,22,1922.95490070445,1,23,1922.95490070445,1,24,1922.95490070445,1,25,1922.95490070445,1,26,1922.95490070445,1,27
2045.84554540331,0,0,1920.70995741502,1,1,1920.70995741502,1,2,1920.70995741502,1,3,1920.70995741502,1,4,1920.70995741502,1,5,1920.70995741502,1,6,1920.70995741502,1,7,1920.70995741502,1,8,1920.70995741502,1,9,1920.70995741502,1,10,1920.70995741502,1,11,1920.70995741502,1,12,1920.70995741502,1,13,1920.70995741502,1,14,1920.70995741502,1,15,1920.70995741502,1,16,1920.70995741502,1,17,1920.70995741502,1,18,1920.70995741502,1,19,1920.70995741502,1,20,1920.70995741502,1,21,1920.70995741502,1,22,1920.70995741502,1,23,1920.70995741502,1,24,1920.70995741502,1,25,1920.70995741502,1,26,1920.70995741502,1,27
2038.87116384856,0,0,1916.87542274532,1,1,1916.87542274532,1,2,1916.87542274532,1,3,1916.87542274532,1,4,1916.87542274532,1,5,1916.87542274532,1,6,1916.87542274532,1,7,1916.87542274532,1,8,1916.87542274532,1,9,1916.87542274532,1,10,1916.87542274532,1,11,1916.87542274532,1,12,1916.87542274532,1,13,1916.87542274532,1,14,1916.87542274532,1,15,1916.87542274532,1,16,1916.87542274532,1,17,1916.87542274532,1,18,1916.87542274532,1,19,1916.87542274532,1,20,1916.87542274532,1,21,1916.87542274532,1,22,1916.87542274532,1,23,1916.87542274532,1,24,1916.87542274532,1,25,1916.87542274532,1,26,1916.87542274532,1,27
2026.04741071472,0,0,1907.96201356035,1,1,1907.96201356035,1,2,1907.96201356035,1,3,1907.96201356035,1,4,1907.96201356035,1,5,1907.96201356035,1,6,1907.96201356035,1,7,1907.96201356035,1,8,1907.96201356035,1,9,1907.96201356035,1,10,1907.96201356035,1,11,1907.96201356035,1,12,1907.96201356035,1,13,1907.96201356035,1,14,1907.96201356035,1,15,1907.96201356035,1,16,1907.96201356035,1,17,1907.96201356035,1,18,1907.96201356035,1,19,1907.96201356035,1,20,1907.96201356035,1,21,1907.96201356035,1,22,1907.96201356035,1,23,1907.96201356035,1,24,1907.96201356035,1,25,1907.96201356035,1,26,1907.96201356035,1,27
2007.69143788571,0,0,1894.20152890541,1,1,1894.20152890541,1,2,1894.20152890541,1,3,1894.20152890541,1,4,1894.20152890541,1,5,1894.20152890541,1,6,1894.20152890541,1,7,1894.20152890541,1,8,1894.20152890541,1,9,1894.20152890541,1,10,1894.20152890541,1,11,1894.20152890541,1,12,1894.20152890541,1,13,1894.20152890541,1,14,1894.20152890541,1,15,1894.20152890541,1,16,1894.20152890541,1,17,1894.20152890541,1,18,1894.20152890541,1,19,1894.20152890541,1,20,1894.20152890541,1,21,1894.20152890541,1,22,1894.20152890541,1,23,1894.20152890541,1,24,1894.20152890541,1,25,1894.20152890541,1,26,1894.20152890541,1,27
1984.09072630857,0,0,1875.80102649944,1,1,1875.80102649944,1,2,1875.80102649944,1,3,1875.80102649944,1,4,1875.80102649944,1,5,1875.80102649944,1,6,1875.80102649944,1,7,1875.80102649944,1,8,1875.80102649944,1,9,1875.80102649944,1,10,1875.80102649944,1,11,1875.80102649944,1,12,1875.80102649944,1,13,1875.80102649944,1,14,1875.80102649944,1,15,1875.80102649944,1,16,1875.80102649944,1,17,1875.80102649944,1,18,1875.80102649944,1,19,1875.80102649944,1,20,1875.80102649944,1,21,1875.80102649944,1,22,1875.80102649944,1,23,1875.80102649944,1,24,1875.80102649944,1,25,1875.80102649944,1,26,1875.80102649944,1,27
1952.92198770418,0,0,1850.77136800407,1,1,1850.77136800407,1,2,1850.77136800407,1,3,1850.77136800407,1,4,1850.77136800407,1,5,1850.77136800407,1,6,1850.77136800407,1,7,1850.77136800407,1,8,1850.77136800407,1,9,1850.77136800407,1,10,1850.77136800407,1,11,1850.77136800407,1,12,1850.77136800407,1,13,1850.77136800407,1,14,1850.77136800407,1,15,1850.77136800407,1,16,1850.77136800407,1,17,1850.77136800407,1,18,1850.77136800407,1,19,1850.77136800407,1,20,1850.77136800407,1,21,1850.77136800407,1,22,1850.77136800407,1,23,1850.77136800407,1,24,1850.77136800407,1,25,1850.77136800407,1,26,1850.77136800407,1,27
1908.55830183297,0,0,1814.29466404658,1,1,1814.29466404658,1,2,1814.29466404658,1,3,1814.29466404658,1,4,1814.29466404658,1,5,1814.29466404658,1,6,1814.29466404658,1,7,1814.29466404658,1,8,1814.29466404658,1,9,1814.29466404658,1,10,1814.29466404658,1,11,1814.29466404658,1,12,1814.29466404658,1,13,1814.29466404658,1,14,1814.29466404658,1,15,1814.29466404658,1,16,1814.29466404658,1,17,1814.29466404658,1,18,1814.29466404658,1,19,1814.29466404658,1,20,1814.29466404658,1,21,1814.29466404658,1,22,1814.29466404658,1,23,1814.29466404658,1,24,1814.29466404658,1,25,1814.29466404658,1,26,1814.29466404658,1,27
1856.29115408226,0,0,1770.7320176939,1,1,1770.7320176939,1,2,1770.7320176939,1,3,1770.7320176939,1,4,1770.7320176939,1,5,1770.7320176939,1,6,1770.7320176939,1,7,1770.7320176939,1,8,1770.7320176939,1,9,1770.7320176939,1,10,1770.7320176939,1,11,1770.7320176939,1,12,1770.7320176939,1,13,1770.7320176939,1,14,1770.7320176939,1,15,1770.7320176939,1,16,1770.7320176939,1,17,1770.7320176939,1,18,1770.7320176939,1,19,1770.7320176939,1,20,1770.7320176939,1,21,1770.7320176939,1,22,1770.7320176939,1,23,1770.7320176939,1,24,1770.7320176939,1,25,1770.7320176939,1,26,1770.7320176939,1,27
1798.30791223489,0,0,1721.8668319027,1,1,1721.8668319027,1,2,1721.8668319027,1,3,1721.8668319027,1,4,1721.8668319027,1,5,1721.8668319027,1,6,1721.8668319027,1,7,1721.8668319027,1,8,1721.8668319027,1,9,1721.8668319027,1,10,1721.8668319027,1,11,1721.8668319027,1,12,1721.8668319027,1,13,1721.8668319027,1,14,1721.8668319027,1,15,1721.8668319027,1,16,1721.8668319027,1,17,1721.8668319027,1,18,1721.8668319027,1,19,1721.8668319027,1,20,1721.8668319027,1,21,1721.8668319027,1,22,1721.8668319027,1,23,1721.8668319027,1,24,1721.8668319027,1,25,1721.8668319027,1,26,1721.8668319027,1,27
1739.20656412402,0,0,1671.57740260268,1,1,1671.57740260268,1,2,1671.57740260268,1,3,1671.57740260268,1,4,1671.57740260268,1,5,1671.57740260268,1,6,1671.57740260268,1,7,1671.57740260268,1,8,1671.57740260268,1,9,1671.57740260268,1,10,1671.57740260268,1,11,1671.57740260268,1,12,1671.57740260268,1,13,1671.57740260268,1,14,1671.57740260268,1,15,1671.57740260268,1,16,1671.57740260268,1,17,1671.57740260268,1,18,1671.57740260268,1,19,1671.57740260268,1,20,1671.57740260268,1,21,1671.57740260268,1,22,1671.57740260268,1,23,1671.57740260268,1,24,1671.57740260268,1,25,1671.57740260268,1,26,1671.57740260268,1,27
1686.90549547623,0,0,1627.5279321458,1,1,1627.5279321458,1,2,1627.5279321458,1,3,1627.5279321458,1,4,1627.5279321458,1,5,1627.5279321458,1,6,1627.5279321458,1,7,1627.5279321458,1,8,1627.5279321458,1,9,1627.5279321458,1,10,1627.5279321458,1,11,1627.5279321458,1,12,1627.5279321458,1,13,1627.5279321458,1,14,1627.5279321458,1,15,1627.5279321458,1,16,1627.5279321458,1,17,1627.5279321458,1,18,1627.5279321458,1,19,1627.5279321458,1,20,1627.5279321458,1,21,1627.5279321458,1,22,1627.5279321458,1,23,1627.5279321458,1,24,1627.5279321458,1,25,1627.5279321458,1,26,1627.5279321458,1,27
1653.4437191705,0,0,1601.80307258264,1,1,1601.80307258264,1,2,1601.80307258264,1,3,1601.80307258264,1,4,1601.80307258264,1,5,1601.80307258264,1,6,1601.80307258264,1,7,1601.80307258264,1,8,1601.80307258264,1,9,1601.80307258264,1,10,1601.80307258264,1,11,1601.80307258264,1,12,1601.80307258264,1,13,1601.80307258264,1,14,1601.80307258264,1,15,1601.80307258264,1,16,1601.80307258264,1,17,1601.80307258264,1,18,1601.80307258264,1,19,1601.80307258264,1,20,1601.80307258264,1,21,1601.80307258264,1,22,1601.80307258264,1,23,1601.80307258264,1,24,1601.80307258264,1,25,1601.80307258264,1,26,1601.80307258264,1,27
1614.97117836749,0,0,1571.22883188362,1,1,1571.22883188362,1,2,1571.22883188362,1,3,1571.22883188362,1,4,1571.22883188362,1,5,1571.22883188362,1,6,1571.22883188362,1,7,1571.22883188362,1,8,1571.22883188362,1,9,1571.22883188362,1,10,1571.22883188362,1,11,1571.22883188362,1,12,1571.22883188362,1,13,1571.22883188362,1,14,1571.22883188362,1,15,1571.22883188362,1,16,1571.22883188362,1,17,1571.22883188362,1,18,1571.22883188362,1,19,1571.22883188362,1,20,1571.22883188362,1,21,1571.22883188362,1,22,1571.22883188362,1,23,1571.22883188362,1,24,1571.22883188362,1,25,1571.22883188362,1,26,1571.22883188362,1,27
1584.56565099905,0,0,1547.14963147603,1,1,1547.14963147603,1,2,1547.14963147603,1,3,1547.14963147603,1,4,1547.14963147603,1,5,1547.14963147603,1,6,1547.14963147603,1,7,1547.14963147603,1,8,1547.14963147603,1,9,1547.14963147603,1,10,1547.14963147603,1,11,1547.14963147603,1,12,1547.14963147603,1,13,1547.14963147603,1,14,1547.14963147603,1,15,1547.14963147603,1,16,1547.14963147603,1,17,1547.14963147603,1,18,1547.14963147603,1,19,1547.14963147603,1,20,1547.14963147603,1,21,1547.14963147603,1,22,1547.14963147603,1,23,1547.14963147603,1,24,1547.14963147603,1,25,1547.14963147603,1,26,1547.14963147603,1,27
1547.80979069131,0,0,1517.07486451652,1,1,1517.07486451652,1,2,1517.07486451652,1,3,1517.07486451652,1,4,1517.07486451652,1,5,1517.07486451652,1,6,1517.07486451652,1,7,1517.07486451652,1,8,1517.07486451652,1,9,1517.07486451652,1,10,1517.07486451652,1,11,1517.07486451652,1,12,1517.07486451652,1,13,1517.07486451652,1,14,1517.07486451652,1,15,1517.07486451652,1,16,1517.07486451652,1,17,1517.07486451652,1,18,1517.07486451652,1,19,1517.07486451652,1,20,1517.07486451652,1,21,1517.07486451652,1,22,1517.07486451652,1,23,1517.07486451652,1,24,1517.07486451652,1,25,1517.07486451652,1,26,1517.07486451652,1,27
1504.57857969041,0,0,1480.78840911838,1,1,1480.78840911838,1,2,1480.78840911838,1,3,1480.78840911838,1,4,1480.78840911838,1,5,1480.78840911838,1,6,1480.78840911838,1,7,1480.78840911838,1,8,1480.78840911838,1,9,1480.78840911838,1,10,1480.78840911838,1,11,1480.78840911838,1,12,1480.78840911838,1,13,1480.78840911838,1,14,1480.78840911838,1,15,1480.78840911838,1,16,1480.78840911838,1,17,1480.78840911838,1,18,1480.78840911838,1,19,1480.78840911838,1,20,1480.78840911838,1,21,1480.78840911838,1,22,1480.78840911838,1,23,1480.78840911838,1,24,1480.78840911838,1,25,1480.78840911838,1,26,1480.78840911838,1,27
1458.83397583824,0,0,1441.7452282529,1,1,1441.7452282529,1,2,1441.7452282529,1,3,1441.7452282529,1,4,1441.7452282529,1,5,1441.7452282529,1,6,1441.7452282529,1,7,1441.7452282529,1,8,1441.7452282529,1,9,1441.7452282529,1,10,1441.7452282529,1,11,1441.7452282529,1,12,1441.7452282529,1,13,1441.7452282529,1,14,1441.7452282529,1,15,1441.7452282529,1,16,1441.7452282529,1,17,1441.7452282529,1,18,1441.7452282529,1,19,1441.7452282529,1,20,1441.7452282529,1,21,1441.7452282529,1,22,1441.7452282529,1,23,1441.7452282529,1,24,1441.7452282529,1,25,1441.7452282529,1,26,1441.7452282529,1,27
1413.23415590747,0,0,1402.32088770919,1,1,1402.32088770919,1,2,1402.32088770919,1,3,1402.32088770919,1,4,1402.32088770919,1,5,1402.32088770919,1,6,1402.32088770919,1,7,1402.32088770919,1,8,1402.32088770919,1,9,1402.32088770919,1,10,1402.32088770919,1,11,1402.32088770919,1,12,1402.32088770919,1,13,1402.32088770919,1,14,1402.32088770919,1,15,1402.32088770919,1,16,1402.32088770919,1,17,1402.32088770919,1,18,1402.32088770919,1,19,1402.32088770919,1,20,1402.32088770919,1,21,1402.32088770919,1,22,1402.32088770919,1,23,1402.32088770919,1,24,1402.32088770919,1,25,1402.32088770919,1,26,1402.32088770919,1,27
1368.06340807678,0,0,1362.78699318313,1,1,1362.78699318313,1,2,1362.78699318313,1,3,1362.78699318313,1,4,1362.78699318313,1,5,1362.78699318313,1,6,1362.78699318313,1,7,1362.78699318313,1,8,1362.78699318313,1,9,1362.78699318313,1,10,1362.78699318313,1,11,1362.78699318313,1,12,1362.78699318313,1,13,1362.78699318313,1,14,1362.78699318313,1,15,1362.78699318313,1,16,1362.78699318313,1,17,1362.78699318313,1,18,1362.78699318313,1,19,1362.78699318313,1,20,1362.78699318313,1,21,1362.78699318313,1,22,1362.78699318313,1,23,1362.78699318313,1,24,1362.78699318313,1,25,1362.78699318313,1,26,1362.78699318313,1,27
1322.55408112776,0,0,1322.47572416159,1,1,1322.47572416159,1,2,1322.47572416159,1,3,1322.47572416159,1,4,1322.47572416159,1,5,1322.47572416159,1,6,1322.47572416159,1,7,1322.47572416159,1,8,1322.47572416159,1,9,1322.47572416159,1,10,1322.47572416159,1,11,1322.47572416159,1,12,1322.47572416159,1,13,1322.47572416159,1,14,1322.47572416159,1,15,1322.47572416159,1,16,1322.47572416159,1,17,1322.47572416159,1,18,1322.47572416159,1,19,1322.47572416159,1,20,1322.47572416159,1,21,1322.47572416159,1,22,1322.47572416159,1,23,1322.47572416159,1,24,1322.47572416159,1,25,1322.47572416159,1,26,1322.47572416159,1,27
1275.0875996769,0,0,1280.07381638378,1,1,1280.07381638378,1,2,1280.07381638378,1,3,1280.07381638378,1,4,1280.07381638378,1,5,1280.07381638378,1,6,1280.07381638378,1,7,1280.07381638378,1,8,1280.07381638378,1,9,1280.07381638378,1,10,1280.07381638378,1,11,1280.07381638378,1,12,1280.07381638378,1,13,1280.07381638378,1,14,1280.07381638378,1,15,1280.07381638378,1,16,1280.07381638378,1,17,1280.07381638378,1,18,1280.07381638378,1,19,1280.07381638378,1,20,1280.07381638378,1,21,1280.07381638378,1,22,1280.07381638378,1,23,1280.07381638378,1,24,1280.07381638378,1,25,1280.07381638378,1,26,1280.07381638378,1,27
1229.16309644093,0,0,1238.82245751071,1,1,1238.82245751071,1,2,1238.82245751071,1,3,1238.82245751071,1,4,1238.82245751071,1,5,1238.82245751071,1,6,1238.82245751071,1,7,1238.82245751071,1,8,1238.82245751071,1,9,1238.82245751071,1,10,1238.82245751071,1,11,1238.82245751071,1,12,1238.82245751071,1,13,1238.82245751071,1,14,1238.82245751071,1,15,1238.82245751071,1,16,1238.82245751071,1,17,1238.82245751071,1,18,1238.82245751071,1,19,1238.82245751071,1,20,1238.82245751071,1,21,1238.82245751071,1,22,1238.82245751071,1,23,1238.82245751071,1,24,1238.82245751071,1,25,1238.82245751071,1,26,1238.82245751071,1,27
